"","Authors","Title","Year","Source","grp"
"37416","Wilson, D.S., Puettmann, K.J.","density management and biodiversity in young douglas-fir forests: challenges of managing across scales",2007,"Forest Ecology and Management","An_T_primary"
"37419","Berteaux, D., Diner, B., Dreyfus, C., Éblé, M., Lessard, I., Klvana, I.","heavy browsing by a mammalian herbivore does not affect fluctuating asymmetry of its food plants",2007,"Ecoscience","An_T_primary"
"37423","Werner, S.J., Cummings, J.L., Tupper, S.K., Hurley, J.C., Stahl, R.S., Primus, T.M.","caffeine formulation for avian repellency",2007,"Journal of Wildlife Management","An_T_primary"
"37425","Armitage, K.C.","bird day for kids: progressive conservation in theory and practice",2007,"Environmental History","An_T_primary"
"37427","Lukacs, P.M.","development and analysis of joint internet-telephone hunter surveys",2007,"Human Dimensions of Wildlife","An_T_primary"
"37429","Georgiadis, N.J., Ihwagi, F., Olwero, J.G.N., Romañach, S.S.","savanna herbivore dynamics in a livestock-dominated landscape. ii: ecological, conservation, and management implications of predator restoration",2007,"Biological Conservation","An_T_primary"
"37441","Palma, N., Cinelli, S., Sapora, O., Wilson, S.H., Dogliotti, E.","ochratoxin a-induced mutagenesis in mammalian cells is consistent with the production of oxidative stress",2007,"Chemical Research in Toxicology","An_T_primary"
"37445","Burbidge, A.H., Rolfe, J., McNee, S., Newbey, B., Williams, M.","monitoring population change in the cryptic and threatened western ground parrot in relation to fire",2007,"Emu","An_T_primary"
"37448","Batchelor, C.J.","multi-criteria decision analysis and the tar creek superfund site: initial findings",2007,"NATO Security through Science Series C: Environmental Security","An_T_primary"
"37449","Mulder, M.B., Caro, T., Msago, O.A.","the role of research in evaluating conservation strategies in tanzania: the case of the katavi-rukwa ecosystem",2007,"Conservation Biology","An_T_primary"
"37451","Cargnelutti, B., Coulon, A., Hewison, A.J.M., Goulard, M., Angibault, J.-M., Morellet, N.","testing global positioning system performance for wildlife monitoring using mobile collars and known reference points",2007,"Journal of Wildlife Management","An_T_primary"
"37466","Szymanski, M.L., Afton, A.D., Hobson, K.A.","use of stable isotope methodology to determine natal origins of mallards at a fine scale within the upper midwest",2007,"Journal of Wildlife Management","An_T_primary"
"37469","Richter, B.D., Thomas, G.A.","restoring environmental flows by modifying dam operations",2007,"Ecology and Society","An_T_primary"
"37470","Harris, M.L., Wilson, L.K., Trudeau, S.F., Elliott, J.E.","vitamin a and contaminant concentrations in surf scoters (melanitta perspicillata) wintering on the pacific coast of british columbia, canada",2007,"Science of the Total Environment","An_T_primary"
"37485","Richter-Boix, A., Llorente, G.A., Montori, A.","a comparative study of predator-induced phenotype in tadpoles across a pond permanency gradient",2007,"Hydrobiologia","An_T_primary"
"37491","Hempson, G.P., February, E.C., Verboom, G.A.","determinants of savanna vegetation structure: insights from colophospermum mopane",2007,"Austral Ecology","An_T_primary"
"37492","Zhang, J.-R., Chen, Y., Lei, T., Chen, J.-W., Cui, G.-F.","inter-specific relations of the dominant plant populations in the hanshiqiao wetland in beijing",2007,"Wetland Science","An_T_primary"
"37498","Preston, M.I., Harestad, A.S.","community and species responses by birds to group retention in a coastal temperate forest on vancouver island, british columbia",2007,"Forest Ecology and Management","An_T_primary"
"37502","Fan, W.Q., Yanase, T., Morinaga, H., Gondo, S., Okabe, T., Nomura, M., Komatsu, T., Morohashi, K.-I., Hayes, T.B., Takayanagi, R., Nawata, H.","atrazine-induced aromatase expression is sf-1 dependent: implications for endocrine disruption in wildlife and reproductive cancers in humans",2007,"Environmental Health Perspectives","An_T_primary"
"37511","Gottschalk, T.K., Diekötter, T., Ekschmitt, K., Weinmann, B., Kuhlmann, F., Purtauf, T., Dauber, J., Wolters, V.","impact of agricultural subsidies on biodiversity at the landscape level",2007,"Landscape Ecology","An_T_primary"
"37513","Rode, K.D., Farley, S.D., Fortin, J., Robbins, C.T.","nutritional consequences of experimentally introduced tourism in brown bears",2007,"Journal of Wildlife Management","An_T_primary"
"37520","Hines, A., Oladiran, G.S., Bignell, J.P., Stentiford, G.D., Viant, M.R.","direct sampling of organisms from the field and knowledge of their phenotype: key recommendations for environmental metabolomics",2007,"Environmental Science and Technology","An_T_primary"
"37525","McGhee, J.D., Berkson, J.M.","estimation of a nonlinear density-dependence parameter for wild turkey",2007,"Journal of Wildlife Management","An_T_primary"
"37526","Pardío, V.T., Ibarra, N.D.J., Waliszewski, K.N., López, K.M.","effect of coumaphos on cholinesterase activity, hematology, and biochemical blood parameters of bovines in tropical regions of mexico",2007,"Journal of Environmental Science and Health - Part B Pesticides, Food Contaminants, and Agricultural Wastes","An_T_primary"
"37537","Marsh, H., Dennis, A., Hines, H., Kutt, A., McDonald, K., Weber, E., Williams, S., Winter, J.","optimizing allocation of management resources for wildlife",2007,"Conservation Biology","An_T_primary"
"37540","Olson, D.H., Rugger, C.","preliminary study of the effects of headwater riparian reserves with upslope thinning on stream habitats and amphibians in western oregon",2007,"Forest Science","An_T_primary"
"37548","Killmaster, C.H., Osborn, D.A., Warren, R.J., Miller, K.V.","deer and understory plant responses to a large-scale herd reduction on a georgia state park",2007,"Natural Areas Journal","An_T_primary"
"37566","Fisher, P., O'Connor, C.","oral toxicity of p-aminopropiophenone to ferrets",2007,"Wildlife Research","An_T_primary"
"37576","ZHAO, R.-b., SUN, D.-y., FU, S., WANG, X.-f., ZHAO, R.-s.","bioconcentration kinetics of pcbs in various parts of the lifecycle of the tadpoles xenopus laevis",2007,"Journal of Environmental Sciences","An_T_primary"
"37594","Zhang, M.-X., Zhang, J.-J.","the indicators and methods for international important wetlands monitoring in china",2007,"Wetland Science","An_T_primary"
"37599","Chang, Y., He, H.S., Bishop, I., Hu, Y., Bu, R., Xu, C., Li, X.","long-term forest landscape responses to fire exclusion in the great xing'an mountains, china",2007,"International Journal of Wildland Fire","An_T_primary"
"37601","Rowley, J.J.L., Skerratt, L.F., Alford, R.A., Campbell, R.","retreat sites of rain forest stream frogs are not a reservoir for batrachochytrium dendrobatidis in northern queensland, australia",2007,"Diseases of Aquatic Organisms","An_T_primary"
"37603","Linkie, M., Dinata, Y., Nofrianto, A., Leader-Williams, N.","patterns and perceptions of wildlife crop raiding in and around kerinci seblat national park, sumatra",2007,"Animal Conservation","An_T_primary"
"37612","Ramsey, D.","effects of fertility control on behavior and disease transmission in brushtail possums",2007,"Journal of Wildlife Management","An_T_primary"
"37636","Hodgson, Z.G., Meddle, S.L., Roberts, M.L., Buchanan, K.L., Evans, M.R., Metzdorf, R., Gahr, M., Healy, S.D.","spatial ability is impaired and hippocampal mineralocorticoid receptor mrna expression reduced in zebra finches (taeniopygia guttata) selected for acute high corticosterone response to stress",2007,"Proceedings of the Royal Society B: Biological Sciences","An_T_primary"
"37639","Williams, B.K.","optimal management of non-markovian biological populations",2007,"Ecological Modelling","An_T_primary"
"37646","Fyumagwa, R.D., Runyoro, V., Horak, I.G., Hoare, R.","ecology and control of ticks as disease vectors in wildlife of the ngorongoro crater, tanzania",2007,"African Journal of Wildlife Research","An_T_primary"
"37650","Basu, N., Scheuhammer, A.M., Bursian, S.J., Elliott, J., Rouvinen-Watt, K., Chan, H.M.","mink as a sentinel species in environmental health",2007,"Environmental Research","An_T_primary"
"37660","Spies, T.A., Johnson, K.N., Burnett, K.M., Ohmann, J.L., McComb, B.C., Reeves, G.H., Bettinger, P., Kline, J.D., Garber-Yonts, B.","cumulative ecological and socioeconomic effects of forest policies in coastal oregon",2007,"Ecological Applications","An_T_primary"
"37664","Spies, T.A., McComb, B.C., Kennedy, R.S.H., McGrath, M.T., Olsen, K., Pabst, R.J.","potential effects of forest policies on terrestrial biodiversity in a multi-ownership province",2007,"Ecological Applications","An_T_primary"
"37669","Ardia, D.R., Clotfelter, E.D.","individual quality and age affect responses to an energetic constraint in a cavity-nesting bird",2007,"Behavioral Ecology","An_T_primary"
"37672","Sevgi, O., Akkemik, U.","a dendroecological study on pinus nigra arn. at different altitudes of northern slopes of kazdaglari, turkey",2007,"Journal of Environmental Biology","An_T_primary"
"37676","Shaner, P.-J., Bowers, M., Macko, S.","giving-up density and dietary shifts in the white-footed mouse, peromyscus leucopus",2007,"Ecology","An_T_primary"
"37684","Seymour, R.S., Guldin, J., Marshall, D., Palik, D.","large-scale, long-term silvicultural experiments in the united states: historical overview and contemporary examples",2006,"Allgemeine Forst- und Jagdzeitung","An_T_primary"
"37686","Shawkey, M.D., Hill, G.E., McGraw, K.J., Hood, W.R., Huggins, K.","an experimental test of the contributions and condition dependence of microstructure and carotenoids in yellow plumage coloration",2006,"Proceedings of the Royal Society B: Biological Sciences","An_T_primary"
"37687","Rondinini, C., Chiozza, F., Boitani, L.","high human density in the irreplaceable sites for african vertebrates conservation",2006,"Biological Conservation","An_T_primary"
"37688","Shroufe, D.","western association of fish and wildlife agencies comment on the cougar management guidelines - first edition",2006,"Wildlife Society Bulletin","An_T_primary"
"37703","Buehler, D.A., Welton, M.J., Beachy, T.A.","predicting cerulean warbler habitat use in the cumberland mountains of tennessee",2006,"Journal of Wildlife Management","An_T_primary"
"37704","Bejder, L., Samuels, A., Whitehead, H., Gales, N., Mann, J., Connor, R., Heithaus, M., Watson-Capps, J., Flaherty, C., Krützen, M.","decline in relative abundance of bottlenose dolphins exposed to long-term disturbance",2006,"Conservation Biology","An_T_primary"
"37710","Krause, J.C., Boedeker, D., Backhausen, I., Heinicke, K., Gro, A., Von Nordheim, H.","rationale behind site selection for the natura 2000 network in the german eez",2006,"Progress in Marine Conservation in Europe: NATURA 2000 Sites in German Offshore Waters","An_T_primary"
"37715","Tirpak, J.M., Giuliano, W.M., Allan Miller, C., Allen, T.J., Bittner, S., Buehler, D.A., Edwards, J.W., Harper, C.A., Igo, W.K., Norman, G.W., Seamster, M., Stauffer, D.F.","ruffed grouse population dynamics in the central and southern appalachians",2006,"Biological Conservation","An_T_primary"
"37719","Mauro, I.","habitat, microdistribution and conservation status of the enigmatic bruijn's brush-turkey aepypodius bruijnii",2006,"Bird Conservation International","An_T_primary"
"37732","Jones, E.S., Heard, D.C., Gillingham, M.P.","temporal variation in stable carbon and nitrogen isotopes of grizzly bear guardhair and underfur",2006,"Wildlife Society Bulletin","An_T_primary"
"37744","Zurita, G.A., Rey, N., Varela, D.M., Villagra, M., Bellocq, M.I.","conversion of the atlantic forest into native and exotic tree plantations: effects on bird communities from the local and regional perspectives",2006,"Forest Ecology and Management","An_T_primary"
"37747","Foster-McDonald, N.S., Hygnstrom, S.E., Korte, S.P.","effects of a visual barrier fence on behavior and movements of black-tailed prairie dogs",2006,"Wildlife Society Bulletin","An_T_primary"
"37750","Handel, C.M., Pajot, L.M., Talbot, S.L., Sage, G.K.","use of buccal swabs for sampling dna from nestling and adult birds",2006,"Wildlife Society Bulletin","An_T_primary"
"37753","Pertoldi, C., Negro, J.J., Muñoz, J., Barbanera, F., Garrido, H.","introduction or reintroduction? last resorts for the latest bird to become extinct in europe, the andalusian hemipode turnix sylvatica sylvatica",2006,"Biodiversity and Conservation","An_T_primary"
"37767","Le Menach, A., Vergu, E., Grais, R.F., Smith, D.L., Flahault, A.","key strategies for reducing spread of avian influenza among commercial poultry holdings: lessons for transmission to humans",2006,"Proceedings of the Royal Society B: Biological Sciences","An_T_primary"
