"","Authors","Title","Year","Source","grp"
"38904","Baines, D., Moss, R., Dugan, D.","capercaillie breeding success in relation to forest habitat and predator abundance",2004,"Journal of Applied Ecology","A_D_primary"
"38930","Guo, D., Zhang, H., Liu, L., Wang, L., Cheng, Y., Qiao, Z.","testosterone influenced the expression of notch1, notch2 and jagged1 induced by lipopolysaccharide in macrophages",2004,"Experimental and Toxicologic Pathology","A_D_primary"
"38931","Hartke, K.M., Hepp, G.R.","habitat use and preferences of breeding female wood ducks",2004,"Journal of Wildlife Management","A_D_primary"
"38937","Mallon, E.B., Brockmann, A., Schmid-Hempel, P.","immune response inhibits associative learning in insects",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38939","Faccio, S.D.","effects of ice storm-created gaps on forest breeding bird communities in central vermont",2003,"Forest Ecology and Management","A_D_primary"
"38943","Taylor, B.D., Goldingay, R.L.","cutting the carnage: wildlife usage of road culverts in north-eastern new south wales",2003,"Wildlife Research","A_D_primary"
"38945","Mallick, S.A., Driessen, M.M.","feeding of wildlife: how effective are the 'keep wildlife wild' signs in tasmania's national parks?",2003,"Ecological Management and Restoration","A_D_primary"
"38948","Peterson, M.N., Lopez, R.R., Frank, P.A., Peterson, M.J., Silvy, N.J.","evaluating capture methods for urban white-tailed deer",2003,"Wildlife Society Bulletin","A_D_primary"
"38951","Stephens, P.A., Freckleton, R.P., Watkinson, A.R., Sutherland, W.J.","predicting the response of farmland bird populations to changing food supplies",2003,"Journal of Applied Ecology","A_D_primary"
"38952","Beja, P., Alcazar, R.","conservation of mediterranean temporary ponds under agricultural intensification: an evaluation using amphibians",2003,"Biological Conservation","A_D_primary"
"38953","Akahoshi, K., Sakata, H., Furukawa-Tanaka, T.","analysis of various opinions on wildlife management: different feelings of residents toward focal animals",2003,"Humans and Nature","A_D_primary"
"38955","DeVault, T.L., Rhodes Jr., O.E., Smith, L.M.","condition indices for wintering american wigeon",2003,"Wildlife Society Bulletin","A_D_primary"
"38969","Bender, H.","deterrence of kangaroos from agricultural areas using ultrasonic frequencies: efficacy of a commercial device",2003,"Wildlife Society Bulletin","A_D_primary"
"38973","McDonald, B.G., Wilcockson, J.B.","improving the use of toxicity reference values in wildlife food chain modeling and ecological risk assessment",2003,"Human and Ecological Risk Assessment","A_D_primary"
"38984","Woinarski, J.C.Z., Fisher, A.","conservation and the maintenance of biodiversity in the rangelands",2003,"Rangeland Journal","A_D_primary"
"38990","Broggi, J., Koivula, K., Lahti, K., Orell, M.","seasonality in daily body mass variation in a hoarding boreal passerine",2003,"Oecologia","A_D_primary"
"38993","Bettinger, P., Johnson, D.L., Johnson, K.N.","spatial forest plan development with ecological and economic goals",2003,"Ecological Modelling","A_D_primary"
"39001","Wiltschko, W., Munro, U., Ford, H., Wiltschko, R.","magnetic orientation in birds: non-compass responses under monochromatic light of increased intensity",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39008","Hayes, J.P., Weikel, J.M., Huso, M.M.P.","response of birds to thinning young douglas-fir forests",2003,"Ecological Applications","A_D_primary"
"39014","Blackwell, B.F., Huszar, E., Linz, G.M., Dolbeer, R.A.","lethal control of red-winged blackbirds to manage damage to sunflower: an economic evaluation",2003,"Journal of Wildlife Management","A_D_primary"
"39015","Mitchell, M.S., Powell, O.A.","response of black bears to forest management in the southern appalachian mountains",2003,"Journal of Wildlife Management","A_D_primary"
"39040","Qiu, Z.","a vsa-based strategy for placing conservation buffers in agricultural watersheds",2003,"Environmental Management","A_D_primary"
"39050","Daniels, M.J., Corbett, L.","redefining introgressed protected mammals: when is a wildcat a wild cat and a dingo a wild dog?",2003,"Wildlife Research","A_D_primary"
"39052","Brodin, A., Lundborg, K.","is hippocampal volume affected by specialization for food hoarding in birds?",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39056","Taylor, A.R., Knight, R.L.","wildlife responses to recreation and associated visitor perceptions",2003,"Ecological Applications","A_D_primary"
"39058","Hughes, L.","climate change and australia: trends, projections and impacts",2003,"Austral Ecology","A_D_primary"
"39062","Pitt, W.C., Box, P.W., Knowlton, F.F.","an individual-based model of canid populations: modelling territoriality and social structure",2003,"Ecological Modelling","A_D_primary"
"39069","Chomczy?ska, M., Paw?owski, L.","utilization of spent ion-exchange resins for soil reclamation",2003,"Environmental Engineering Science","A_D_primary"
"39071","Evans, M.R.","birds' tails do act like delta wings but delta-wing theory does not always predict the forces they generate",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39083","Padgett-Flohr, G.E., Isakson, L.","a random sampling of salt marsh harvest mice in a muted tidal marsh",2003,"Journal of Wildlife Management","A_D_primary"
"39087","Buchanan, K.L., Spencer, K.A., Goldsmith, A.R., Catchpole, C.K.","song as an honest signal of past developmental stress in the european starling (sturnus vulgaris)",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39098","Vai?iunaite, R.","managing the landscape for wetlands, biodiversity and agriculture in lithuania",2003,"International Journal of Ecology and Environmental Sciences","A_D_primary"
"39110","Hofstede, J.L.A.","integrated management of artificially created salt marshes in the wadden sea of schleswig-holstein, germany",2003,"Wetlands Ecology and Management","A_D_primary"
"39115","Burg, T.M., Lomax, J., Almond, R., Brooke, M.D.L., Amos, W.","unravelling dispersal patterns in an expanding population of a highly mobile seabird, the northern fulmar (fulmarus glacialis)",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39121","Savinov, V.M., Gabrielsen, G.W., Savinova, T.N.","cadmium, zinc, copper, arsenic, selenium and mercury in seabirds from the barents sea: levels, inter-specific and geographical differences",2003,"Science of the Total Environment","A_D_primary"
"39123","Muir, D., Savinova, T., Savinov, V., Alexeeva, L., Potelov, V., Svetochev, V.","bioaccumulation of pcbs and chlorinated pesticides in seals, fishes and invertebrates from the white sea, russia",2003,"Science of the Total Environment","A_D_primary"
"39141","Meng, Z., Zhang, B., Bai, J., Geng, H., Liu, C.","oxidative damage of sulfur dioxide inhalation on stomachs and intestines of mice",2003,"Inhalation Toxicology","A_D_primary"
"39142","Clarke, E.D., Spear, L.B., McCracken, M.L., Marques, F.F.C., Borchers, D.L., Buckland, S.T., Ainley, D.G.","validating the use of generalized additive models and at-sea surveys to estimate size and temporal trends of seabird populations",2003,"Journal of Applied Ecology","A_D_primary"
"39146","Jansson, R.","global patterns in endemism explained by past climatic change",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39147","Gage, M.J.G., Freckleton, R.P.","relative testis size and sperm morphometry across mammals: no evidence for an association between sperm competition and sperm length",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39149","Réale, D., McAdam, A.G., Boutin, S., Berteaux, D.","genetic and plastic responses of a northern mammal to climate change",2003,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39151","Hanula, J.L., Wade, D.D.","influence of long-term dormant-season burning and fire exclusion on ground-dwelling arthropod populations in longleaf pine flatwoods ecosystems",2003,"Forest Ecology and Management","A_D_primary"
"39153","VerCauteren, K.C., Hygnstrom, S.E., Pipas, M.J., Fioranelli, P.B., Werner, S.J., Blackwell, B.F.","red lasers are ineffective for dispersing deer at night",2003,"Wildlife Society Bulletin","A_D_primary"
"39176","Hansen, H.R., Raab, A., Francesconi, K.A., Feldmann, J.","metabolism of arsenic by sheep chronically exposed to arsenosugars as a normal part of their diet. 1. quantitative intake, uptake, and excretion",2003,"Environmental Science and Technology","A_D_primary"
"39181","Fitzsimmons, M.","effects of deforestation and reforestation on landscape spatial structure in boreal saskatchewan, canada",2003,"Forest Ecology and Management","A_D_primary"
"39192","Hunt, J.W., Anderson, B.S., Phillips, B.M., Nicely, P.N., Tjeerdema, R.S., Puckett, H.M., Stephenson, M., Worcester, K., de Vlaming, V.","ambient toxicity due to chlorpyrifos and diazinon in a central california coastal watershed",2003,"Environmental Monitoring and Assessment","A_D_primary"
"39210","Cooke, F.","ornithology and bird conservation in north america – a canadian perspective",2003,"Bird Study","A_D_primary"
"39219","Elphick, C.S., Oring, L.W.","conservation implications of flooding rice fields on winter waterbird communities",2003,"Agriculture, Ecosystems and Environment","A_D_primary"
"39222","Benard, M.F., Fordyce, J.A.","are induced defenses costly? consequences of predator-induced defenses in western toads, bufo boreas",2003,"Ecology","A_D_primary"
"39225","Manfredo, M.J., Vaske, J.J., Teel, T.L.","the potential for conflict index: a graphic approach to practical significance of human dimensions research",2003,"Human Dimensions of Wildlife","A_D_primary"
"39235","Perryman, B.L., Wilson, R.E., Morrill, W.I.","viewpoint: eastern nevada landscape coalition position",2003,"Rangelands","A_D_primary"
"39240","GarcÍa, J.T.","is female investment in defence correlated with breeding success in hen harriers circus cyaneus?",2003,"Bird Study","A_D_primary"
"39242","Lehmkuhl, J.F., Everett, R.L., Schellhaas, R., Ohlson, P., Keenum, D., Riesterer, H., Spurbeck, D.","cavities in snags along a wildfire chronosequence in eastern washington",2003,"Journal of Wildlife Management","A_D_primary"
"39243","Dr?g?noiu, T.I., Nagle, L., Kreutzer, M.","directional female preference for an exaggerated male trait in canary (serinus canaria) song",2002,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39245","Langmore, N.E., Cockrem, J.F., Candy, E.J.","competition for male reproductive investment elevates testosterone levels in female dunnocks, prunella modularis",2002,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39246","Maehr, D.S., Thompson, B.C., Mattfeld, G.F., Montei, K., Haufler, J.B., Kerns, J.D., Ramakka, J.","directions in professionalism and certification in the wildlife society",2002,"Wildlife Society Bulletin","A_D_primary"
"39253","Milesi, F.A., Marone, L., Lopez De Casenave, J., Cueto, V.R., Mezquida, E.T.","management guilds as indicators of environmental conditions: a case study with birds and habitat disturbances in the central monte desert, argentina | gremios de manejo como indicadores de las condiciones del ambiente: un estudios de caso con aves y perturbaciones del hábitat en el monte central, argentina",2002,"Ecologia Austral","A_D_primary"
"39261","McDonald, T.L., McDonald, L.L.","a new ecological risk assessment procedure using resource selection models and geographic information systems",2002,"Wildlife Society Bulletin","A_D_primary"
"39265","Thomas, S.R., Noordhuis, R., Holland, J.M., Goulson, D.","botanical diversity of beetle banks. effects of age and comparison with conventional arable field margins in southern uk",2002,"Agriculture, Ecosystems and Environment","A_D_primary"
"39272","Bakker, K.K., Naugle, D.E., Higgins, K.F.","incorporating landscape attributes into models for migratory grassland bird conservation",2002,"Conservation Biology","A_D_primary"
"39276","Checkett, J.M., Drobney, R.D., Petrie, M.J., Graber, D.A.","true metabolizable energy of moist-soil seeds",2002,"Wildlife Society Bulletin","A_D_primary"
"39280","Gage, M.J.G., Parker, G.A., Nylin, S., Wiklund, C.","sexual selection and speciation in mammals, butterflies and spiders",2002,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"39282","Mac Nally, R., Horrocks, G.","habitat change and restoration: responses of a forest-floor mammal species to manipulations of fallen timber in floodplain forests",2002,"Animal Biodiversity and Conservation","A_D_primary"
