"","Authors","Title","Year","Source","grp"
"37407","Cui, J., Zhang, S., Chen, C., Zheng, D., Shen, P.","evaluation of the function of the granzyme-mediated antiviral system through a mathematical model",2007,"Toxicology Mechanisms and Methods","An_D_primary"
"37413","Smith, C., Morissette, J., Forest, S., Falk, D., Butterworth, E.","synthesis of technical information on forest wetlands in canada | synthesis of technical information on forest wetlands in canada",2007,"NCASI Technical Bulletin","An_D_primary"
"37414","Hou, B., Xu, Z.-W., Zhang, C.-G.","the effects of gut commensal bacteria depletion on mice exposed to acute lethal irradiation",2007,"Journal of Radiation Research","An_D_primary"
"37417","Lehmkuhl, J.F., Kennedy, M., Ford, E.D., Singleton, P.H., Gaines, W.L., Lind, R.L.","seeing the forest for the fuel: integrating ecological values and fuels management",2007,"Forest Ecology and Management","An_D_primary"
"37432","Costantini, D., Casagrande, S., Dell'Omo, G.","mf magnitude does not affect body condition, pro-oxidants and anti-oxidants in eurasian kestrel (falco tinnunculus) nestlings",2007,"Environmental Research","An_D_primary"
"37439","Xu, J.-Y., Chen, L.-D., Lu, Y.-H., Fu, B.-J.","sustainability evaluation of the grain for green project: from local people's responses to ecological effectiveness in wolong nature reserve",2007,"Environmental Management","An_D_primary"
"37440","Telesco, R.L., Van Manen, F.T., Clark, J.D., Cartwright, M.E.","identifying sites for elk restoration in arkansas",2007,"Journal of Wildlife Management","An_D_primary"
"37442","Soler, J.J., Martín-Vivaldi, M., Haussy, C., Møller, A.P.","intra- and interspecific relationships between nest size and immunity",2007,"Behavioral Ecology","An_D_primary"
"37443","De Tores, P.J., Hayward, M.W., Dillon, M.J., Brazell, R.I.","review of the distribution, causes for the decline and recommendations for management of the quokka, setonix brachyurus (macropodidae: marsupialia), an endemic macropolid marsupial from south-west western australia",2007,"Conservation Science Western Australia","An_D_primary"
"37444","Kiszka, J., Macleod, K., Van Canneyt, O., Walker, D., Ridoux, V.","distribution, encounter rates, and habitat characteristics of toothed cetaceans in the bay of biscay and adjacent waters from platform-of-opportunity data",2007,"ICES Journal of Marine Science","An_D_primary"
"37447","Finch, N.A., Baxter, G.S.","oh deer, what can the matter be? landholder attitudes to deer management in queensland",2007,"Wildlife Research","An_D_primary"
"37450","Amano, T., Ushiyama, K., Fujita, G., Higuchi, H.","predicting grazing damage by white-fronted geese under different regimes of agricultural management and the physiological consequences for the geese",2007,"Journal of Applied Ecology","An_D_primary"
"37452","Hanowski, J., Danz, N., Howe, R., Niemi, G., Regal, R.","consideration of geography and wetland geomorphic type in the development of great lakes coastal wetland bird indicators",2007,"EcoHealth","An_D_primary"
"37457","Hansen, B.T., Johannessen, L.E., Slagsvold, T.","no cultural transmission of species recognition between parents and offspring in free-living great tits and blue tits",2007,"Behavioral Ecology and Sociobiology","An_D_primary"
"37463","Ambastha, K., Hussain, S.A., Badola, R.","social and economic considerations in conserving wetlands of indo-gangetic plains: a case study of kabartal wetland, india",2007,"Environmentalist","An_D_primary"
"37474","MacMynowski, D.P.","across space and time: social responses to large-scale biophysical systems",2007,"Environmental Management","An_D_primary"
"37484","Bonin, A., Nicole, F., Pompanon, F., Miaud, C., Taberlet, P.","population adaptive index: a new method to help measure intraspecific genetic diversity and prioritize populations for conservation",2007,"Conservation Biology","An_D_primary"
"37493","Klein, L.R., Clayton, S.R., Alldredge, J.R., Goodwin, P.","long-term monitoring and evaluation of the lower red river meadow restoration project, idaho, u.s.a",2007,"Restoration Ecology","An_D_primary"
"37497","Greenberg, C.H., Miller, S., Waldrop, T.A.","short-term response of shrews to prescribed fire and mechanical fuel reduction in a southern appalachian upland hardwood forest",2007,"Forest Ecology and Management","An_D_primary"
"37499","Damania, R., Bulte, E.H.","the economics of wildlife farming and endangered species conservation",2007,"Ecological Economics","An_D_primary"
"37505","Milne, R.J., Bennett, L.P.","biodiversity and ecological value of conservation lands in agricultural landscapes of southern ontario, canada",2007,"Landscape Ecology","An_D_primary"
"37521","Rohm, J.H., Nielsen, C.K., Woolf, A.","survival of white-tailed deer fawns in southern illinois",2007,"Journal of Wildlife Management","An_D_primary"
"37529","Vaccaro, E., Salvetti, A., Del Carratore, R., Nencioni, S., Longo, V., Gervasi, P.G.","cloning, tissue expression, and inducibility of cyp 3a79 from sea bass (dicentrarchus labrax)",2007,"Journal of Biochemical and Molecular Toxicology","An_D_primary"
"37530","Marques, C.C., Sánchez-Chardi, A., Gabriel, S.I., Nadal, J., Viegas-Crespo, A.M., da Luz Mathias, M.","how does the greater white-toothed shrew, crocidura russula, responds to long-term heavy metal contamination? - a case study",2007,"Science of the Total Environment","An_D_primary"
"37538","Schulz, J.H., Reitz, R.A., Sheriff, S.L., Millspaugh, J.J.","attitudes of missouri small game hunters toward nontoxic-shot regulations",2007,"Journal of Wildlife Management","An_D_primary"
"37550","Alldredge, M.W., Simons, T.R., Pollock, K.H.","factors affecting aural detections of songbirds",2007,"Ecological Applications","An_D_primary"
"37551","Matta, J., Alavalapati, J., Tanner, G.","a framework for developing marked-based policies to further biodiversity on non-industrial private forests (nipf)",2007,"Forest Policy and Economics","An_D_primary"
"37556","Ishii, S., Hansen, D.L., Hicks, R.E., Sadowsky, M.J.","beach sand and sediments are temporal sinks and sources of escherichia coli in lake superior",2007,"Environmental Science and Technology","An_D_primary"
"37558","Berthouly, A., Helfenstein, F., Richner, H.","cellular immune response, stress resistance and competitiveness in nestling great tits in relation to maternally transmitted carotenoids",2007,"Functional Ecology","An_D_primary"
"37560","Hanowski, J., Danz, N., Lind, J.","breeding bird response to riparian forest management: 9 years post-harvest",2007,"Forest Ecology and Management","An_D_primary"
"37569","Sparling, D.W., Eisemann, J., Kuenzel, W.","nesting and foraging behavior of red-winged blackbirds in stormwater wetlands",2007,"Urban Ecosystems","An_D_primary"
"37581","Boyle, W.A., Conway, C.J.","why migrate? a test of the evolutionary precursor hypothesis",2007,"American Naturalist","An_D_primary"
"37587","Thomas, V.G., Santore, R.C., McGill, I.","release of copper from sintered tungsten-bronze shot under different ph conditions and its potential toxicity to aquatic organisms",2007,"Science of the Total Environment","An_D_primary"
"37590","Guillemain, M., Poisbleau, M., Denonfoux, L., Lepley, M., Moreau, C., Massez, G., Leray, G., Caizergues, A., Arzel, C., Rodrigues, D., Fritz, H.","multiple tests of the effect of nasal saddles on dabbling ducks: combining field and aviary approaches",2007,"Bird Study","An_D_primary"
"37593","Geng, B., Liang, L.-Q., Guan, Y.-T., Sun, X.-W., Lei, Q.-Q., Ouyang, H.-S.","ecological safety assessment of the transgenic carp containing a growth hormone gene using genetic markers",2007,"Shengtai Xuebao/ Acta Ecologica Sinica","An_D_primary"
"37600","Baker, S.C., Barmuta, L.A., McQuillan, P.B., Richardson, A.M.M.","estimating edge effects on ground-dwelling beetles at clearfelled non-riparian stand edges in tasmanian wet eucalypt forest",2007,"Forest Ecology and Management","An_D_primary"
"37609","Lippke, B., Zobrist, K.W., Ceder, K.","issues and alternatives associated with private forest wildlife and riparian habitat management",2007,"USDA Forest Service - General Technical Report PNW-GTR","An_D_primary"
"37617","Matsuoka, S.M., Handel, C.M.","nesting ecology of boreal forest birds following a massive outbreak of spruce beetles",2007,"Journal of Wildlife Management","An_D_primary"
"37620","Gilbert, B.A., Raedeke, K.J., Skalski, J.R., Stringer, A.B.","modeling black-tailed deer population dynamics using structured and unstructured approaches",2007,"Journal of Wildlife Management","An_D_primary"
"37637","Verzijden, M.N., Etman, E., Van Heijningen, C., Van Der Linden, M., Ten Cate, C.","song discrimination learning in zebra finches induces highly divergent responses to novel songs",2007,"Proceedings of the Royal Society B: Biological Sciences","An_D_primary"
"37641","Hinde, C.A., Kilner, R.M.","negotiations within the family over the supply of parental care",2007,"Proceedings of the Royal Society B: Biological Sciences","An_D_primary"
"37647","Lemelin, R.H., Wiersma, E.C.","perceptions of polar bear tourists: a qualitative analysis",2007,"Human Dimensions of Wildlife","An_D_primary"
"37648","Morzillo, A.T., Mertig, A.G., Garner, N., Liu, J.","spatial distribution of attitudes toward proposed management strategies for a wildlife recovery",2007,"Human Dimensions of Wildlife","An_D_primary"
"37651","Conner, M.M., Miller, M.W., Ebinger, M.R., Burnham, K.P.","a meta-baci approach for evaluating management intervention on chronic wasting disease in mule deer",2007,"Ecological Applications","An_D_primary"
"37663","Grosenbaugh, D.A., Maki, J.L., Rupprecht, C.E., Wall, D.K.","rabies challenge of captive striped skunks (mephitis mephitis) following oral administration of a live vaccinia-vectored rabies vaccine",2007,"Journal of Wildlife Diseases","An_D_primary"
"37665","Rivers-Moore, N.A., Jewitt, G.P.W.","adaptive management and water temperature variability within a south african river system: what are the management options?",2007,"Journal of Environmental Management","An_D_primary"
"37673","Chevassus-au-Louis, B.","biodiversity: a new look at the diversity of life i. immensity and complexity | la biodiversité: un nouveau regard sur la diversité du vivant i. immensité et complexité",2007,"Cahiers Agricultures","An_D_primary"
"37690","Peters, K.A., Otis, D.L.","wading bird response to recreational boat traffic: does flushing translate into avoidance?",2006,"Wildlife Society Bulletin","An_D_primary"
"37705","Steventon, J.D., Sutherland, G.D., Arcese, P.","a population-viability-based risk assessment of marbled murrelet nesting habitat policy in british columbia",2006,"Canadian Journal of Forest Research","An_D_primary"
"37727","Mishra, K.K., Srivastava, K., Gupta, S.K.","cytogenetic effects of fluchloralin in mouse bone marrow and root meristem cells of allium cepa",2006,"Journal of Industrial Pollution Control","An_D_primary"
"37729","Perlut, N.G., Strong, A.M., Donovan, T.M., Buckley, N.J.","grassland songbirds in a dynamic management landscape: behavioral responses and management strategies",2006,"Ecological Applications","An_D_primary"
"37731","Goldsmith, D.R., Wagstaff, A.J.","mammalian cell-derived somatropin: a review of its use in the management of hiv-associated wasting",2006,"Drugs","An_D_primary"
"37735","Ramp, D., Croft, D.B.","do wildlife warning reflectors elicit aversion in captive macropods?",2006,"Wildlife Research","An_D_primary"
"37754","Schilling, K.E., Spooner, J.","effects of watershed-scale land use change on stream nitrate concentrations",2006,"Journal of Environmental Quality","An_D_primary"
"37755","Kaminski, M.R., Baldassarre, G.A., Pearse, A.T.","waterbird responses to hydrological management of wetlands reserve program habitats in new york",2006,"Wildlife Society Bulletin","An_D_primary"
"37768","Lutermann, H., Schmelting, B., Radespiel, U., Ehresmann, P., Zimmermann, E.","the role of survival for the evolution of female philopatry in a solitary forager, the grey mouse lemur (microcebus murinus)",2006,"Proceedings of the Royal Society B: Biological Sciences","An_D_primary"
"37773","Enck, J.W., Decker, D.J., Riley, S.J., Organ, J.F., Carpenter, L.H., Siemer, W.F.","integrating ecological and human dimensions in adaptive management of wildlife-related impacts",2006,"Wildlife Society Bulletin","An_D_primary"
"37776","Fuhlendorf, S.D., Harrell, W.C., Engle, D.M., Hamilton, R.G., Davis, C.A., Leslie Jr., D.M.","should heterogeneity be the basis for conservation? grassland bird response to fire and grazing",2006,"Ecological Applications","An_D_primary"
"37779","Thompson, I.D.","monitoring of biodiversity indicators in boreal forests: a need for improved focus.",2006,"Environmental monitoring and assessment","An_D_primary"
"37793","Finlayson, C.M., Lowry, J., Bellio, M.G., Nou, S., Pidgeon, R., Walden, D., Humphrey, C., Fox, G.","biodiversity of the wetlands of the kakadu region, northern australia",2006,"Aquatic Sciences","An_D_primary"
