"","Authors","Title","Year","Source","grp"
"68789","Zhu, Liangquan; Feng, Yu; Zhang, Ge; Jiang, Hui; Zhang, Zhen; Wang, Nan; Ding, Jiabo; Suo, Xun","brucella suis strain 2 vaccine is safe and protective against heterologous brucella spp. infections",2016,"VACCINE","A_T_primary"
"68815","Dufner-Beattie, J; Kuo, YM; Gitschier, J; Andrews, GK","the adaptive response to dietary zinc in mice involves the differential cellular localization and zinc regulation of the zinc transporters zip4 and zip5",2004,"JOURNAL OF BIOLOGICAL CHEMISTRY","A_T_primary"
"68820","Travnickova-Bendova, Z; Cermakian, N; Reppert, SM; Sassone-Corsi, P","bimodal regulation of mperiod promoters by creb-dependent signaling and clock/bmal1 activity",2002,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","A_T_primary"
"68822","Luft, AR; Kaelin-Lang, A; Hauser, TK; Buitrago, MM; Thakor, NV; Hanley, DF; Cohen, LG","modulation of rodent cortical motor excitability by somatosensory input",2002,"EXPERIMENTAL BRAIN RESEARCH","A_T_primary"
"68825","Gossen, ER; Allingham, K; Sale, DG","effect of temperature on posttetanic potentiation in human dorsiflexor muscles",2001,"CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","A_T_primary"
"68830","Gu, XQ; Haddad, GG","drosophila neurons respond differently to hypoxia and cyanide than rat neurons",1999,"BRAIN RESEARCH","A_T_primary"
"68831","Farkas, R; Knopp, J","genetic and hormonal control of cytosolic malate dehydrogenase activity in drosophila melanogaster",1998,"GENERAL PHYSIOLOGY AND BIOPHYSICS","A_T_primary"
"68833","WOLSINK, JG; BERKENBOSCH, A; DEGOEDE, J; OLIEVIER, CN","ventilatory interaction between hypoxia and hypercapnia in piglets shortly after birth",1994,"RESPIRATION PHYSIOLOGY","A_T_primary"
"68840","Russo, Roberta; Zito, Francesca; Matranga, Valeria","tissue-specificity and phylogenetics of pl-mt mrna during paracentrotus lividus embryogenesis",2013,"GENE","A_T_primary"
"68851","Zhusypbekovich, Nurushev Murat; Nurbergenuly, Kerimbay Nurzhan; Amantayevich, Baytanayev Ozat; Nurzhankyzy, Kerimbay Bakyt","actual problems of preservation of the saiga (saiga tatarica l.) in kazakhstan",2016,"INTERNATIONAL JOURNAL OF PURE AND APPLIED ZOOLOGY","A_T_primary"
"68852","Macaulay, Laura J.; Bailey, Jordan M.; Levin, Edward D.; Stapleton, Heather M.","persisting effects of a pbde metabolite, 6-oh-bde-47, on larval and juvenile zebrafish swimming behavior",2015,"NEUROTOXICOLOGY AND TERATOLOGY","A_T_primary"
"68865","Ruggiero, Linda; Allen, Charles N.; Brown, R. Lane; Robinson, David W.","mice with early retinal degeneration show differences in neuropeptide expression in the suprachiasmatic nucleus",2010,"BEHAVIORAL AND BRAIN FUNCTIONS","A_T_primary"
"68868","Gombart, Adrian F.","the vitamin d-antimicrobial peptide pathway and its role in protection against infection",2009,"FUTURE MICROBIOLOGY","A_T_primary"
"68900","O'Doherty, Alan M.; Magee, David A.; O'Shea, Lynee C.; Forde, Niamh; Beltman, Marijke E.; Mamo, Solomon; Fair, Trudee","dna methylation dynamics at imprinted genes during bovine pre-implantation embryo development",2015,"BMC DEVELOPMENTAL BIOLOGY","A_T_primary"
"68904","Yan, Guijun; Qin, Qing; Yi, Bing; Chuprun, Kurt; Sun, Haixiang; Huang, Shengdong; Sun, Jianxin","protein-l-isoaspartate (d-aspartate) o-methyltransferase protects cardiomyocytes against hypoxia induced apoptosis through inhibiting proapoptotic kinase mst1",2013,"INTERNATIONAL JOURNAL OF CARDIOLOGY","A_T_primary"
"68909","Assisi, Loredana; Tafuri, Simona; Liguori, Giovanna; Paino, Salvatore; Pavone, Luigi Michele; Staiano, Norma; Vittoria, Alfredo","expression and role of receptor 1 for orexins in seminiferous tubules of rat testis",2012,"CELL AND TISSUE RESEARCH","A_T_primary"
"68925","Abele, Doris; Philipp, Eva; Gonzalez, Paula M.; Puntarulo, Susana","marine invertebrate mitochondria and oxidative stress",2007,"FRONTIERS IN BIOSCIENCE","A_T_primary"
"68933","Clark, PB; Gage, HD; Brown-Proctor, C; Buchheimer, N; Calles-Escandon, J; Mach, RH; Morton, KA","neurofunctional imaging of the pancreas utilizing the cholinergic pet radioligand [f-18]4-fluorobenzyltrozamicol",2004,"EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","A_T_primary"
"68954","He, Ming; Zhang, Jun-Jie; Ye, Meiping; Lou, Yongliang; Yang, X. Frank","cyclic di-gmp receptor plza controls virulence gene expression through rpos in borrelia burgdorferi",2014,"INFECTION AND IMMUNITY","A_T_primary"
"68955","Tarbell, John M.; Simon, Scott I.; Curry, Fitz-Roy E.","mechanosensing at the vascular interface",2014,"Annual Review of Biomedical Engineering","A_T_primary"
"68961","Chien, Cheng-Hao; Chen, Wei-Wen; Wu, June-Tai; Chang, Ta-Chau","investigation of lipid homeostasis in living drosophila by coherent anti-stokes raman scattering microscopy",2012,"JOURNAL OF BIOMEDICAL OPTICS","A_T_primary"
"68967","Sonne, Christian; Larsen, Hans Jorgen S.; Kirkegaard, Maja; Letcher, Robert J.; Dietz, Rune","trans-generational and neonatal humoral immune responses in west greenland sledge dogs (canis familiaris) exposed to organohalogenated environmental contaminants",2010,"SCIENCE OF THE TOTAL ENVIRONMENT","A_T_primary"
"68973","Nilsen, Erlend B.; Linnell, John D. C.; Odden, John; Andersen, Reidar","climate, season, and social status modulate the functional response of an efficient stalking predator: the eurasian lynx",2009,"JOURNAL OF ANIMAL ECOLOGY","A_T_primary"
"68981","Das, Rahul; Melacini, Giuseppe","a model for agonism and antagonism in an ancient and ubiquitous camp-binding domain",2007,"JOURNAL OF BIOLOGICAL CHEMISTRY","A_T_primary"
"68986","Gorr, TA","daphnia and drosophila: two invertebrate models for o-2 responsive and hif-mediated regulation of genes and genomes",2004,"INTERNATIONAL CONGRESS SERIES","A_T_primary"
"68992","Palfi, A; Gulya, K","water deprivation upregulates the three calmodulin genes in exclusively the supraoptic nucleus of the rat brain",1999,"MOLECULAR BRAIN RESEARCH","A_T_primary"
"68996","CHUGH, DK; KATAYAMA, M; MOKASHI, A; BEBOUT, DE; RAY, DK; LAHIRI, S","nitric oxide-related inhibition of carotid chemosensory nerve activity in the cat",1994,"RESPIRATION PHYSIOLOGY","A_T_primary"
"68999","RASWEILER, JJ","development of the discoidal hemochorial placenta in the black mastiff bat, molossus-ater - evidence for a role of maternal endothelial-cells in the control of trophoblastic growth",1991,"AMERICAN JOURNAL OF ANATOMY","A_T_primary"
"69006","Bi, Dekun; Cui, Junxia; Chu, Qing; Xu, Tianjun","microrna-21 contributes to suppress cytokines production by targeting tlr28 in teleost fish",2017,"MOLECULAR IMMUNOLOGY","A_T_primary"
"69015","Natsubori, Akiyo; Honma, Ken-ichi; Honma, Sato","dual regulation of clock gene per2 expression in discrete brain areas by the circadian pacemaker and methamphetamine-induced oscillator in rats",2014,"EUROPEAN JOURNAL OF NEUROSCIENCE","A_T_primary"
"69017","Galpern, Paul; Manseau, Micheline","modelling the influence of landscape connectivity on animal distribution: a functional grain approach",2013,"ECOGRAPHY","A_T_primary"
"69023","Torres, Rita Tinoco; Carvalho, J. C.; Panzacchi, M.; Linnell, J. D. C.; Fonseca, C.","comparative use of forest habitats by roe deer and moose in a human-modified landscape in southeastern norway during winter",2011,"ECOLOGICAL RESEARCH","A_T_primary"
"69024","Kapur, P.; Wuttke, W.; Jarry, H.; Seidlova-Wuttke, D.","beneficial effects of beta-ecdysone on the joint, epiphyseal cartilage tissue and trabecular bone in ovariectomized rats",2010,"PHYTOMEDICINE","A_T_primary"
"69029","Szokol, Karolina; Glover, Joel C.; Perreault, Marie-Claude","differential origin of reticulospinal drive to motoneurons innervating trunk and hindlimb muscles in the mouse revealed by optical recording",2008,"JOURNAL OF PHYSIOLOGY-LONDON","A_T_primary"
"69035","Gershman, Boris; Puig, Oscar; Hang, Lilian; Peitzsch, Robert M.; Tatar, Marc; Garofalo, Robert S.","high-resolution dynamics of the transcriptional response to nutrition in drosophila: a key role for dfoxo",2007,"PHYSIOLOGICAL GENOMICS","A_T_primary"
"69036","Viemari, JC; Maussion, G; Bevengut, M; Burnet, H; Pequignot, JM; Nepote, V; Pachnis, V; Simonneau, M; Hilaire, G","ret deficiency in mice impairs the development of a5 and a6 neurons and the functional maturation of the respiratory rhythm",2005,"EUROPEAN JOURNAL OF NEUROSCIENCE","A_T_primary"
"69039","Ekerholm, P; Oksanen, L; Oksanen, T; Schneider, M","the impact of short-term predator removal on vole dynamics in an arctic-alpine landscape",2004,"OIKOS","A_T_primary"
"69055","Watson, Megan K.; Stern, Adam W.; Labelle, Amber L.; Joslyn, Stephen; Fan, Timothy M.; Leister, Katie; Kohles, Micah; Marshall, Kemba; Mitchell, Mark A.","evaluating the clinical and physiological effects of long term ultraviolet b radiation on guinea pigs (cavia porcellus)",2014,"PLOS ONE","A_T_primary"
"69061","Timmler, R; Jeroch, H","influence of mixed feed rations with graduated portions dried grass meal on growth, slaughter performance and meat quality of young fattening geese",1997,"ARCHIV FUR GEFLUGELKUNDE","A_T_primary"
"69066","Huo, J. L.; Wu, G. S.; Chen, T.; Huo, H. L.; Yuan, F.; Liu, L. X.; Ge, C. R.; Miao, Y. W.","genetic diversity of local yunnan chicken breeds and their relationships with red junglefowl",2014,"GENETICS AND MOLECULAR RESEARCH","A_T_primary"
"69078","Buitenhuis, A. J.; Kjaer, J. B.; Labouriau, R.; Juul-Madsen, H. R.","altered circulating levels of serotonin and immunological changes in laying hens divergently selected for feather pecking behavior",2006,"POULTRY SCIENCE","A_T_primary"
"69083","Demir, E","effects of enzyme supplementation to corn or wheat based diets containing low energy and protein on broiler chick performance",2001,"TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES","A_T_primary"
"69084","Inouye, DW; Barr, B; Armitage, KB; Inouye, BD","climate change is affecting altitudinal migrants and hibernating species",2000,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","A_T_primary"
"69085","Kittelberger, JM; Mooney, R","lesions of an avian forebrain nucleus that disrupt song development alter synaptic connectivity and transmission in the vocal premotor pathway",1999,"JOURNAL OF NEUROSCIENCE","A_T_primary"
"69092","Ozturk, Saffet; Yaba-Ucar, Aylin; Sozen, Berna; Mutlu, Derya; Demir, Necdet","superovulation alters embryonic poly(a)-binding protein (epab) and poly(a)-binding protein, cytoplasmic 1 (pabpc1) gene expression in mouse oocytes and early embryos",2016,"REPRODUCTION FERTILITY AND DEVELOPMENT","A_T_primary"
"69095","Puglisi-Allegra, Stefano; Andolina, Diego","serotonin and stress coping",2015,"BEHAVIOURAL BRAIN RESEARCH","A_T_primary"
"69096","Hsieh, Jui-Yi; Ulrich, Brittany; Issa, Fadi A.; Wan, Jijun; Papazian, Diane M.","rapid development of purkinje cell excitability, functional cerebellar circuit, and afferent sensory input to cerebellum in zebrafish",2014,"FRONTIERS IN NEURAL CIRCUITS","A_T_primary"
"69123","Meng, Qing Jun; McMaster, Andrew; Beesley, Stephen; Lu, Wei Qun; Gibbs, Julie; Parks, Derek; Collins, Jon; Farrow, Stuart; Donn, Rachelle; Ray, David; Loudon, Andrew","ligand modulation of rev-erb alpha function resets the peripheral circadian clock in a phasic manner",2008,"JOURNAL OF CELL SCIENCE","A_T_primary"
"69132","Spiewak, R; Dutkiewicz, J","allergic contact urticaria and rhinitis to roe deer (capreolus capreolus) in a hunter",2002,"ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE","A_T_primary"
"69133","Mezler, M; Fleischer, J; Conzelmann, S; Korchi, A; Widmayer, P; Breer, H; Boekhoff, I","identification of a nonmammalian g(olf) subtype: functional role in olfactory signaling of airborne odorants in xenopus laevis",2001,"JOURNAL OF COMPARATIVE NEUROLOGY","A_T_primary"
"69139","Heller, ED; Levy, AM; Vaiman, R; Schwartsburd, B","chicken-embryo fibroblasts produce two types of interferon upon stimulation with newcastle disease virus",1997,"VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY","A_T_primary"
"69145","Komaba, Hirotaka; Fukagawa, Masafumi","phosphate-a poison for humans?",2016,"KIDNEY INTERNATIONAL","A_T_primary"
"69146","Ucker, D. S.","exploiting death: apoptotic immunity in microbial pathogenesis",2016,"CELL DEATH AND DIFFERENTIATION","A_T_primary"
"69147","Zimmermann, F. F.; Altenhofen, S.; Kist, L. W.; Leite, C. E.; Bogo, M. R.; Cognato, G. P.; Bonan, C. D.","unpredictable chronic stress alters adenosine metabolism in zebrafish brain",2016,"MOLECULAR NEUROBIOLOGY","A_T_primary"
"69156","Canu, A.; Scandura, M.; Merli, E.; Chirichella, R.; Bottero, E.; Chianucci, F.; Cutini, A.; Apollonio, M.","reproductive phenology and conception synchrony in a natural wild boar population",2015,"HYSTRIX-ITALIAN JOURNAL OF MAMMALOGY","A_T_primary"
"69157","Madon-Simon, Marta; Cowley, Michael; Garfield, Alastair S.; Moorwood, Kim; Bauer, Steven R.; Ward, Andrew","antagonistic roles in fetal development and adult physiology for the oppositely imprinted grb10 and dlk1 genes",2014,"BMC BIOLOGY","A_T_primary"
"69160","Gerhart-Hines, Zachary; Feng, Dan; Emmett, Matthew J.; Everett, Logan J.; Loro, Emanuele; Briggs, Erika R.; Bugge, Anne; Hou, Catherine; Ferrara, Christine; Seale, Patrick; Pryma, Daniel A.; Khurana, Tejvir S.; Lazar, Mitchell A.","the nuclear receptor rev-erb alpha controls circadian thermogenic plasticity",2013,"NATURE","A_T_primary"
"69171","Al-Nuaimi, Yusur; Baier, Gerold; Watson, Rachel E. B.; Chuong, Cheng-Ming; Paus, Ralf","the cycling hair follicle as an ideal systems biology research model",2010,"EXPERIMENTAL DERMATOLOGY","A_T_primary"
"69179","Kim, Young-Cho; Lee, Hyun-Gwan; Han, Kyung-An","d-1 dopamine receptor dda1 is required in the mushroom body neurons for aversive and appetitive learning in drosophila",2007,"JOURNAL OF NEUROSCIENCE","A_T_primary"
"69181","Krasnov, BR; Mouillot, D; Khokhlova, IS; Shenbrot, GI; Poulin, R","covariance in species diversity and facilitation among non-interactive parasite taxa: all against the host",2005,"PARASITOLOGY","A_T_primary"
"69196","Okada, Y; Kawai, A; Muckenhoff, K; Scheid, P","role of the pons in hypoxic respiratory depression in the neonatal rat",1998,"RESPIRATION PHYSIOLOGY","A_T_primary"
"69198","Smits, JEG; Blakley, BR; Wobeser, GA","immunotoxicity studies in mink (mustela vison) chronically exposed to dietary bleached kraft pulp mill effluent",1996,"JOURNAL OF WILDLIFE DISEASES","A_T_primary"
"69200","ZHANG, B; GOLDBERGER, ME; WU, LF; MURRAY, M","plasticity of complex terminals in lamina-ii in partially deafferented spinal-cord - the cat spared root preparation",1995,"EXPERIMENTAL NEUROLOGY","A_T_primary"
"69216","Careau, Vincent; Reale, Denis; Garant, Dany; Speakman, John R.; Humphries, Murray M.","stress-induced rise in body temperature is repeatable in free-ranging eastern chipmunks (tamias striatus)",2012,"JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY","A_T_primary"
"69225","Stevens, Mark V.; Parker, Patti; Vaillancourt, Richard R.; Camenisch, Todd D.","mekk4 regulates developmental emt in the embryonic heart",2006,"DEVELOPMENTAL DYNAMICS","A_T_primary"
"69227","Smith, ME; Kane, AS; Popper, AN","noise-induced stress response and hearing loss in goldfish (carassius auratus)",2004,"JOURNAL OF EXPERIMENTAL BIOLOGY","A_T_primary"
"69228","Gross, A; Bouaboula, M; Casellas, P; Liautard, JP; Dornand, J","subversion and utilization of the host cell cyclic adenosine 5 '-monophosphate/protein kinase a pathway by brucella during macrophage infection",2003,"JOURNAL OF IMMUNOLOGY","A_T_primary"
"69229","Kocamis, H; Gahr, SA; Batelli, L; Hubbs, AF; Killefer, J","igf-i, igf-ii, and igf-receptor-1 transcript and igf-ii protein expression in myostatin knockout mice tissues",2002,"MUSCLE & NERVE","A_T_primary"
"69230","Protopopov, AI; Li, JF; Winberg, G; Gizatullin, RZ; Kashuba, VI; Klein, G; Zabarovsky, ER","human cell lines engineered for tetracycline-regulated expression of tumor suppressor candidate genes from a frequently affected chromosomal region, 3p21",2002,"JOURNAL OF GENE MEDICINE","A_T_primary"
"69237","Slatyer, Rachel A.; Mautz, Brian S.; Backwell, Patricia R. Y.; Jennions, Michael D.","estimating genetic benefits of polyandry from experimental studies: a meta-analysis",2012,"BIOLOGICAL REVIEWS","A_T_primary"
"69244","Tillmann, Joerg E.; Ronnenberg, Katrin","assessment of habitat-specific food availability using human imprinted grey partridge (perdix perdix) chicks",2015,"ORNIS FENNICA","A_T_primary"
"69246","Stanley, Dragana; Wu, Shu-Biao; Rodgers, Nicholas; Swick, Robert A.; Moore, Robert J.","differential responses of cecal microbiota to fishmeal, eimeria and clostridium perfringens in a necrotic enteritis challenge model in chickens",2014,"PLOS ONE","A_T_primary"
"69248","Feng, Zhixin; Gomez, Janet; Bowman, Andrew S.; Ye, Jianqiang; Long, Li-Ping; Nelson, Sarah W.; Yang, Jialiang; Martin, Brigitte; Jia, Kun; Nolting, Jacqueline M.; Cunningham, Fred; Cardona, Carol; Zhang, Jianqiang; Yoon, Kyoung-Jin; Slemons, Richard D.; Wan, Xiu-Feng","antigenic characterization of h3n2 influenza a viruses from ohio agricultural fairs",2013,"JOURNAL OF VIROLOGY","A_T_primary"
"69261","Hahn, Thomas P.; Cornelius, Jamie M.; Sewall, Kendra B.; Kelsey, T. Rodd; Hau, Michaela; Perfito, Nicole","environmental regulation of annual schedules in opportunistically-breeding songbirds: adaptive specializations or variations on a theme of white-crowned sparrow?",2008,"GENERAL AND COMPARATIVE ENDOCRINOLOGY","A_T_primary"
"69268","Bottje, W; Tang, ZX; Iqbal, M; Cawthon, D; Okimoto, R; Wing, T; Cooper, M","association of mitochondrial function with feed efficiency within a single genetic line of male broilers",2002,"POULTRY SCIENCE","A_T_primary"
"69273","CAMPBELL, BH","factors affecting the nesting success of dusky canada geese, branta-canadensis-occidentalis, on the copper river delta, alaska",1990,"CANADIAN FIELD-NATURALIST","A_T_primary"
"69276","Gunawardena, Nuwan D. P.; Jutagate, Tuanthong; Amarasinghe, Upali S.","patterns of species composition of beach seine fisheries off north-western coast of sri lanka, fishers' perceptions and implications for co-management",2016,"MARINE POLICY","A_T_primary"
